time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
55944;0;368500;7;80;0.0;0.00000016;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;19;26;20;18
56943;0;368500;7;80;0.0;-0.00000011;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;19;25;19;17
57942;0;368500;7;80;0.0;0.000000090;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;21;28;22;22
58941;0;368500;7;80;0.0;-0.000000071;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;16;28;19;16
59940;0;368500;7;80;0.0;-0.0000000013;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;19;21
60939;0;368500;7;80;0.0;0.000000035;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;25;19;16
61938;0;368500;7;80;0.0;-0.000000091;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;16;24;19;16
62937;0;368500;7;80;0.0;0.00000016;n/a;n/a;n/a;0.0;166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;25;19;17
63936;0;368500;7;80;0.0;-0.000000023;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;24;20;21;17
64935;0;368500;7;80;0.0;-0.00000029;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;20;21;21;17
65934;0;368500;7;80;0.0;0.00000022;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;32;33;49;40
66933;0;368500;7;80;0.0;-0.00000012;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;38;33;62;23
67932;0;368500;7;80;0.0;0.00000012;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;24;26;26;24
68931;0;368500;7;80;0.0;0.0000000064;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;10;17;42;39;41;47
69930;0;368500;7;80;0.0;0.000000084;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;9.3;17;24;27;23;20
70929;0;368500;7;80;0.0;-0.00000017;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;22;33;23;26
71928;0;368500;7;80;0.0;0.00000021;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;9.5;17;22;31;22;22
72927;0;368500;7;80;0.0;-0.000000041;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;10;17;26;31;29;30
73926;0;368500;7;80;0.0;-0.000000087;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;23;28;26;26
74925;0;368500;7;80;0.0;0.00000016;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.8;17;29;32;29;30
75924;0;368500;7;80;0.0;-0.00000012;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;21;26;23;22
76923;0;368500;7;80;0.0;-0.000000082;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;10;17;29;32;31;39
77922;0;368500;7;80;0.0;-0.000000053;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;10;17;27;29;34;33
78921;0;368500;7;80;0.0;0.0000000098;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;18;25;19;16
79920;0;368500;7;80;0.0;0.00000012;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;8.8;17;18;24;18;16
80919;0;368500;7;80;0.0;-0.000000024;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;22;19;17
81918;0;368500;7;80;0.0;0.000000028;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;19;21;20;19
82917;0;368500;7;80;0.0;-0.000000069;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;18;22;26;19
83916;0;368500;7;80;0.0;0.000000053;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;19;24;20;21
84915;0;368500;7;80;0.0;-0.000000073;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;25;20;17
85914;0;368500;7;80;0.0;0.00000014;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;18;25;20;17
86913;0;368500;7;80;0.0;-0.00000020;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;18;16
87912;0;368500;7;80;0.0;0.00000015;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;23;26;35;28
88911;0;368500;7;80;0.0;0.0000000037;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;18;25;18;16
89910;0;368500;7;80;0.0;-0.000000093;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;20;15
90909;0;368500;7;80;0.0;-0.0000000063;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;18;25;24;19
91908;0;368500;7;80;0.0;0.000000052;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;22;16
92907;0;368500;7;80;0.0;-0.000000013;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;19;19
93906;0;368500;7;80;0.0;-0.0000000019;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;16;25;19;17
94905;0;368500;7;80;0.0;0.000000024;n/a;n/a;n/a;0.0;166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;25;18;15
95904;0;368500;7;80;0.0;-0.00000012;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;19;16
96903;0;368500;7;80;0.0;-0.000000041;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;18;16
97902;0;368500;7;80;0.0;0.00000018;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;17;25;23;15
98901;0;368500;7;80;0.0;-0.000000069;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;26;20;17
99900;0;368500;7;80;0.0;0.000000092;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;21;27;23;20
100899;0;368500;7;80;0.0;0.000000049;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;18;26;23;16
101898;0;368500;7;80;0.0;0.00000013;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;18;24;19;16
102897;0;368500;7;80;0.0;-0.00000023;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;17;25;23;17
103896;0;368500;7;80;0.0;0.000000016;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;18;26;19;16
104895;0;368500;7;80;0.0;-0.000000046;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.0;17;22;26;20;18
105894;0;368500;7;80;0.0;0.000000024;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;18;24;19;17
